id,platform,url,title_or_text,source,published,vader_sentiment,scores,llm_sentiment,llm_confidence,llm_summary,saved_at
b9746b54d8781773939f23ad51ffaf9b6c6de0afa823ee4ff6eb0cafc7f3c8dd,newsapi,https://www.coindesk.com/business/2025/11/09/the-great-korean-pivot-from-memecoins-to-machine-chips,The Great Korean Pivot: From Memecoins to Machine Chips,CoinDesk,2025-11-09T01:00:00Z,positive,0.226,unknown,0.0,,2025-11-10T08:24:53.757227+05:30
7143522cb44c71f01bfbdd62ccc716cd36d1e5b742d3f633400de1d18edfa60d,newsapi,http://www.newsbtc.com/news/bitcoin/bitcoin-price-if-it-follows-gold/,What Happens To The Bitcoin Price If It Follows Gold?,newsBTC,2025-11-08T23:30:37Z,positive,0.586,unknown,0.0,,2025-11-10T08:24:56.824644+05:30
aaff3163abbc8b19d1a0672709b5d34653786052834b508dc0520fd71b2dcb40,newsapi,http://www.newsbtc.com/news/litecoin-set-for-next-leg-higher/,Litecoin Readies For Next Leg Higher As LTCBTC Tightens Beneath Range High,newsBTC,2025-11-08T23:30:36Z,neutral,-0.026,unknown,0.0,,2025-11-10T08:24:59.793403+05:30
3addffc8f80cb7b69cc0031e8ed336077786c2b1fecda58e5c8a328f986ec991,newsapi,https://cointelegraph.com/news/bitcoin-power-law-coiled-spring-burst-higher,Bitcoin power law suggests a 'coiled spring' ready to burst higher: Analyst,Cointelegraph,2025-11-08T23:05:44Z,positive,0.832,unknown,0.0,,2025-11-10T08:25:02.879997+05:30
3148aabb50ec1ebd9aa269c3d60b0777c146287aa41834a81635120782936b1b,newsapi,https://ambcrypto.com/bitcoin-mvrv-ratio-hits-7-month-low-is-a-btc-rebound-ahead/,Bitcoin MVRV ratio hits 7-month low – Is a BTC rebound ahead?,Ambcrypto.com,2025-11-08T23:00:30Z,positive,0.755,unknown,0.0,,2025-11-10T08:25:06.040874+05:30
282c728cdaee4b1a129bd46d017c00caa54d5f32d0366c1f7149b061c43de608,newsapi,https://bitcoinist.com/no-mercy-for-samourai-wallet-developer-keonne-rodriguez-sentenced-to-the-maximum/,No Mercy For Samourai Wallet Developer: Keonne Rodriguez Sentenced To The Maximum,Bitcoinist,2025-11-08T22:30:51Z,negative,-0.900,unknown,0.0,,2025-11-10T08:25:09.214737+05:30
27a5581b0585da7f36b58a67af0c86fac7c99651a7a666ec2d18034b54d61e91,newsapi,http://www.newsbtc.com/news/zcash-zec/zcash-euphoria-is-finally-here-time-to-cash-in/,ZCash (ZEC) Euphoria Is Finally Here — Time To Cash In?,newsBTC,2025-11-08T22:00:05Z,positive,0.947,unknown,0.0,,2025-11-10T08:25:12.798815+05:30
1174c54a8d7c79de5185862453d81853858de354355a0cd3e38e5f5a83b4af53,newsapi,https://nypost.com/2025/11/08/business/ai-models-given-10k-to-compete-in-first-of-its-kind-crypto-trading-competition-and-most-crashed-and-burned/,AI models given $10K to compete in first-of-its-kind crypto-trading competition — and most crashed and burned,New York Post,2025-11-08T21:53:58Z,positive,0.854,unknown,0.0,,2025-11-10T08:25:15.772666+05:30
ebec181d4f5e57055bf28778b6a5d0a79902dad03061f1256822535b03641821,newsapi,https://biztoc.com/x/6a062c6cfe8ac07a,What the U.S.-China trade truce means for the soybean market — and U.S. farmers,Biztoc.com,2025-11-08T21:46:39Z,neutral,0.000,unknown,0.0,,2025-11-10T08:25:18.840719+05:30
cbd1f2242c44f23aacf48eb3736ec1ca0c48c662887e70c69b524540f3b8428d,newsapi,https://biztoc.com/x/d7781a6814d4179c,"As US schools adopt AI, a look at the growing use of AI-powered monitoring tools like GoGuardian to scan students' chatbot conversations for signs of self-harm",Biztoc.com,2025-11-08T21:46:38Z,positive,0.599,unknown,0.0,,2025-11-10T08:25:22.116719+05:30
930f65ef85e3780f6ce42523e6281102404b186da44b714c6f1f09ca2d82cbc9,newsapi,https://biztoc.com/x/f276ac76f7d827ac,Hegseth says he wants the Pentagon to prioritize speed over cost when buying weapons,Biztoc.com,2025-11-08T21:35:28Z,negative,-0.440,unknown,0.0,,2025-11-10T08:25:24.394094+05:30
f7738293688fc1482aa20686f7e384db443a60a1f94fc7a353ca13566405ef27,newsapi,https://biztoc.com/x/cf7a29ba0c6643cb,Is the U.S. jobs market tanking? Here’s what the latest clues say,Biztoc.com,2025-11-08T21:35:23Z,neutral,0.000,unknown,0.0,,2025-11-10T08:25:26.664626+05:30
4047da1bba437869d9806c113c276918e73c66bb02fade2174f0bb232e9f32f8,newsapi,https://biztoc.com/x/a20515f6bda75f77,"Paz Takes Office in Bolivia, Ending Decades of Socialist Rule",Biztoc.com,2025-11-08T21:13:31Z,neutral,0.000,unknown,0.0,,2025-11-10T08:25:28.507805+05:30
6dd62c5852d07e21e6b68277779ed7dbc5422cb735094a7a67b37f3a1ec9a4ac,newsapi,https://biztoc.com/x/e298459bbc10ff1e,Data Fog Intensifying for Fed as Shutdown Delays US Inflation Numbers,Biztoc.com,2025-11-08T21:13:22Z,neutral,0.000,unknown,0.0,,2025-11-10T08:25:30.615484+05:30
706234c4b7bf4893be60b201e52238757eb400471165a671e0d33ba6cf6ef148,newsapi,https://biztoc.com/x/548cde2d1264f4d6,"Firefighters battle 1,000-hectare blaze in New Zealand's Tongariro Park",Biztoc.com,2025-11-08T21:13:15Z,negative,-0.382,unknown,0.0,,2025-11-10T08:25:32.572646+05:30
2711e43c49708fc02b4d194ec71c21d2fd1456095732a4c44d3c5e2612d73929,newsapi,https://biztoc.com/x/177fea2936f4d88b,Bulgaria moves to prevent shutdown of its only oil refinery ahead of US sanctions,Biztoc.com,2025-11-08T21:12:53Z,neutral,0.026,unknown,0.0,,2025-11-10T08:25:35.695192+05:30
810487e22638f29a6a705f059f6bc50e8d0cd45de9020e3513089f165934ab64,newsapi,https://finance.yahoo.com/news/coinbase-owns-institutional-trust-crypto-210231786.html,Coinbase Owns 'Institutional Trust' in Crypto—But 3 Public Rivals Are About To Test That Claim,Yahoo Entertainment,2025-11-08T21:02:31Z,positive,0.619,unknown,0.0,,2025-11-10T08:25:38.809982+05:30
48845600d6f362036b658f9f7a390a17d9ad4daf4fb38d5f7db84c42ea3093e2,newsapi,https://biztoc.com/x/d86cbe19bcfcf21b,Musk has his $1 trillion pay package. Here’s what could keep him from getting the money,Biztoc.com,2025-11-08T21:02:22Z,negative,-0.103,unknown,0.0,,2025-11-10T08:25:42.361790+05:30
ebcd781dc0c641df4fa92ce485012a2545254f4fdb6d3613be258c31bf3b797f,newsapi,https://bitcoinist.com/bitcoin-set-for-long-squeeze-retailers-panic-sell/,Bitcoin Set For Long Squeeze As Retailers Panic Sell — What To Expect,Bitcoinist,2025-11-08T21:00:43Z,positive,0.572,unknown,0.0,,2025-11-10T08:25:45.465811+05:30
27271f3ac531b2766d4f35bd6277af4977e919d22687323aab683c8ee174fb51,newsapi,https://cointelegraph.com/news/cz-says-surprised-pardon-denies-ties-trump-family,"CZ says he was surprised by pardon, denies ties to the Trump family",Cointelegraph,2025-11-08T20:59:01Z,positive,0.700,unknown,0.0,,2025-11-10T08:25:48.333353+05:30
bd2d386012f13b318bddbf8e63931a0bfd200ef27a1b7c2e9917fc401e538afc,newsapi,https://biztoc.com/x/dae56374023d4140,Hundreds More Flights Canceled as Shutdown Deepens Travel Chaos,Biztoc.com,2025-11-08T20:50:54Z,negative,-0.572,unknown,0.0,,2025-11-10T08:25:51.408840+05:30
f96ddb25b324407c7851d9b29bde4cd56cece267f6d37a3c4dde5c6900ad3a41,newsapi,https://biztoc.com/x/6a54ea7475bf0606,Cathie Wood Confirms $1 Million Bitcoin Price Target Despite Market Volatility,Biztoc.com,2025-11-08T20:50:41Z,positive,0.883,unknown,0.0,,2025-11-10T08:25:54.566800+05:30
d2a1bb43750e7c53822f0387dd77b68c9c8532d1615a36160d5f86deacce3663,newsapi,https://biztoc.com/x/2af71d8ecb2a2f83,Brazilian environmentalist gets funded by DiCaprio after false forest fire accusation by Bolsonaro,Biztoc.com,2025-11-08T20:39:43Z,negative,-0.527,unknown,0.0,,2025-11-10T08:25:57.852069+05:30
70ce1a621c9d37e78dab8544d4508a8371bd946b7c08467de56de82e7521fada,newsapi,https://finance.yahoo.com/news/cathie-wood-confirms-1-million-203740643.html,Cathie Wood Confirms $1 Million Bitcoin Price Target Despite Market Volatility,Yahoo Entertainment,2025-11-08T20:37:40Z,positive,0.751,unknown,0.0,,2025-11-10T08:26:01.235180+05:30
f089174603caeecc88eefdbbf1af1ab4248a149bce1cbb3421cf03842d292ff0,newsapi,https://cryptoslate.com/70-of-top-bitcoin-miners-are-already-using-ai-income-to-survive-bear-market/,70% of top Bitcoin miners are already using AI income to survive bear market,CryptoSlate,2025-11-08T20:30:53Z,positive,0.772,unknown,0.0,,2025-11-10T08:26:04.101761+05:30
7dadd64f0490b2eabf8cf3e95f5bbf468e0c259f3263d0671914a85e5ad55a90,newsapi,https://ambcrypto.com/litecoin-three-reasons-ltc-could-lead-q4-altcoin-gains/,Litecoin: THREE reasons LTC could lead Q4 altcoin gains,Ambcrypto.com,2025-11-08T20:00:45Z,positive,0.877,unknown,0.0,,2025-11-10T08:26:07.378895+05:30
38ec02b9df27ffb4a0badc17c58cad8f1fdde9baa044fa7ccfa42a63060643a4,newsapi,https://zycrypto.com/willy-woo-dismisses-bitcoin-liquidation-risk-for-strategy-in-future-bear-market/,Willy Woo Dismisses Bitcoin Liquidation Risk for Strategy in Future Bear Market,ZyCrypto,2025-11-09T11:10:29Z,positive,0.898,unknown,0.0,,2025-11-10T17:06:41.867087+05:30
92e0b3e0603e98847014c93a9b5a48fa8b5796960dd7fb3e0f44b418d27aa594,newsapi,https://zycrypto.com/bitcoin-outflows-deepen-as-ether-solana-xrp-clinch-massive-500-million-institutional-capital/,"Bitcoin Outflows Deepen as Ether, Solana, XRP Clinch Massive $500 Million Institutional Capital",ZyCrypto,2025-11-09T11:06:51Z,negative,-0.681,unknown,0.0,,2025-11-10T17:06:44.017512+05:30
663f2136a0b94e2c094d5997884de4b13db2a6e9f3c8c7996228c26076a9c5e8,newsapi,https://zycrypto.com/franklin-templeton-tightens-spot-xrp-etf-filing-approval-could-be-imminent/,"Franklin Templeton Tightens Spot XRP ETF Filing, Approval Could Be Imminent",ZyCrypto,2025-11-09T10:58:08Z,positive,0.796,unknown,0.0,,2025-11-10T17:06:46.781235+05:30
9692039534454f28bae7eda66c2295582db41fe8eb98fdc33ab295bac3298f41,newsapi,https://zycrypto.com/bitcoin-whales-are-present-but-retail-players-are-no-where-to-be-found-expert-speaks-on-potential-impact/,Bitcoin whales are present but retail players are no where to be found—expert speaks on potential impact ‬,ZyCrypto,2025-11-09T10:38:43Z,positive,0.077,unknown,0.0,,2025-11-10T17:06:50.867474+05:30
e3145e174b1b3f566b331ce21c4071f7f64e66f1d4299409eeab99a328c474a4,newsapi,https://zycrypto.com/charles-hoskinson-bitcoins-defi-could-be-the-largest-contributor-to-cardanos-tvl/,Charles Hoskinson: Bitcoin’s DeFi Could be the Largest Contributor to Cardano’s TVL‬,ZyCrypto,2025-11-09T10:35:31Z,neutral,0.000,unknown,0.0,,2025-11-10T17:07:49.453649+05:30
344c039730a92424da3cc2195428f01a8d38b1088e633e5fe9b7936a5bcb4977,newsapi,https://biztoc.com/x/e35c55e9e89f04df,The Year’s Hottest Crypto Trade Is Crumbling,Biztoc.com,2025-11-09T10:34:45Z,neutral,0.000,unknown,0.0,,2025-11-10T17:07:52.217782+05:30
840de1b25ac03d55210eb837a1afbdde3f13e2784731cc410f9d1a371bc09d72,newsapi,https://mypeoplesreview.com/2025/11/09/book-on-travails-of-nepals-water-resources-unveiled/,Book on “Travails of Nepal’s Water Resources” unveiled,Mypeoplesreview.com,2025-11-09T10:32:17Z,positive,0.128,unknown,0.0,,2025-11-10T17:07:54.878567+05:30
8a3171ddb530d293993e838cc9abf2254732ab09a22d9bb8139226c2ee9d29fa,newsapi,https://economictimes.indiatimes.com/markets/cryptocurrency/robert-kiyosaki-predicts-market-crash-again-bets-on-gold-at-27k-and-bitcoin-at-250k/articleshow/125200182.cms,"Robert Kiyosaki predicts market crash again, bets on gold at $27K and Bitcoin at $250K",The Times of India,2025-11-09T10:29:58Z,negative,-0.842,unknown,0.0,,2025-11-10T17:08:34.820556+05:30
b5e2203dd64ac0f74b56b87135bda19dbb761130082d68c8ef498e1af032ac1a,newsapi,https://zycrypto.com/november-could-be-bitcoins-most-bullish-month-heres-what-experts-are-anticipating/,November Could be Bitcoin’s Most Bullish Month—Here’s What Experts are Anticipating,ZyCrypto,2025-11-09T10:28:52Z,positive,0.765,unknown,0.0,,2025-11-10T17:08:38.096284+05:30
8aab38f6b6972975092bd806b177d198b386e95db47c1e4534574e0610db61f3,newsapi,https://zycrypto.com/american-bitcoin-backed-by-eric-and-donald-trump-jr-adds-139-btc-boosting-treasury-above-415-million/,"American Bitcoin, Backed By Eric And Donald Trump Jr., Adds 139 BTC, Boosting Treasury Above $415 Million",ZyCrypto,2025-11-09T10:22:16Z,positive,0.542,unknown,0.0,,2025-11-10T17:08:41.538317+05:30
35fd6a5e282a7985573d6140879435e41df188b91e237bc8cb19cbb23394790e,newsapi,http://www.newsbtc.com/news/bitcoin/bitcoin-correction-nears-peak-point-is-a-rebound-underway/,Bitcoin Correction Nears Peak Point — Is A Rebound Underway?,newsBTC,2025-11-09T10:00:38Z,positive,0.637,unknown,0.0,,2025-11-10T17:08:44.647718+05:30
d1a8824915d4d94be8e9c7a2be7185cdc0c57c6098b2bbd066c0904fb50fc170,newsapi,https://bitcoinist.com/bitcoin-etfs-net-outflows-1-billion-100000-restest/,"Bitcoin ETFs Weekly Net Outflows Cross $1 Billion Amid $100,000 Price Retest",Bitcoinist,2025-11-09T10:00:24Z,negative,-0.494,unknown,0.0,,2025-11-10T17:08:49.473548+05:30
602b1516c10082acf8d9bde1cd1e345763aeaa8df09f95ff6fc0f75f5e85a792,newsapi,https://cointelegraph.com/news/robert-kiyosaki-says-hes-buying-targets-250k-bitcoin-27k-gold,"Robert Kiyosaki says he’s buying, targets $250K Bitcoin and $27K gold",Cointelegraph,2025-11-09T09:30:12Z,positive,0.371,unknown,0.0,,2025-11-10T17:08:52.224779+05:30
379ae7b433b973e2faeb31f9519b18825b905c6e816110733e595456c8f72e3b,newsapi,https://ambcrypto.com/bitcoin-clings-to-100k-can-it-resist-sp-pullback-as-housing-weakens/,Bitcoin clings to $100K – Can it resist S&P pullback as housing weakens?,Ambcrypto.com,2025-11-09T09:00:55Z,positive,0.457,unknown,0.0,,2025-11-10T17:08:54.888265+05:30
6607582b6c371e7732c31783a4e7bfc387f7fdd025c32f1124e3efc124faeff4,newsapi,https://www.computerweekly.com/blog/CW-Developer-Network/StarkWare-aims-to-make-Bitcoin-everyday-infrastructure,StarkWare aims to make Bitcoin ‘everyday infrastructure’,ComputerWeekly.com,2025-11-09T08:53:46Z,positive,0.700,unknown,0.0,,2025-11-10T17:08:57.856460+05:30
dfe32bc991b9a851d19504663006a59917b3e50fd972390e6fcc56b61fa1ca76,newsapi,http://www.newsbtc.com/news/bitcoin/bitcoins-big-money-is-moving-old-whales-selling-at-a-furious-pace/,Bitcoin’s Big Money Is Moving — Old Whales Selling At A Furious Pace,newsBTC,2025-11-09T08:00:26Z,negative,-0.341,unknown,0.0,,2025-11-10T17:09:01.236839+05:30
be8fba9d9ade440137fbc0427d6e2f16f6be9079be82241a090c6d296bea4fdb,newsapi,https://cryptoslate.com/cathie-wood-revises-bitcoin-forecast-as-stablecoins-gain-ground/,Cathie Wood revises Bitcoin forecast as stablecoins gain ground,CryptoSlate,2025-11-09T08:00:01Z,negative,-0.625,unknown,0.0,,2025-11-10T17:09:04.000864+05:30
8b67cd6f567c3c6953fa7206ff61d7b921f1e553d8ce759d7270ace08bfe2bf7,newsapi,https://cointelegraph.com/news/italian-banks-back-digital-euro-urge-ecb-to-stagger-costs,Italian banks back digital euro but urge ECB to spread out costs: Reuters,Cointelegraph,2025-11-09T07:09:40Z,positive,0.778,unknown,0.0,,2025-11-10T17:09:06.989898+05:30
f053193dc87246592af15244fc40895b3e7d092df6ea45c21fd873cf581e8475,newsapi,https://www.globenewswire.com/news-release/2025/11/09/3184101/0/en/099-Casino-Expands-Game-Portfolio-with-Launch-of-15-New-Electronic-and-Slot-Machine-Titles.html,099 Casino Expands Game Portfolio with Launch of 15 New Electronic and Slot Machine Titles,GlobeNewswire,2025-11-09T07:07:00Z,positive,0.848,unknown,0.0,,2025-11-10T17:09:09.836978+05:30
1137ad3237e0b5304c66ce0de7129b8d3bb2c4e6e867f88c1ae30a81a575a9a4,newsapi,https://ambcrypto.com/xrp-etf-is-final-nail-in-the-coffin-sec-now-has-20-days-to/,XRP ETF is ‘final nail in the coffin’ – SEC now has 20 days to…,Ambcrypto.com,2025-11-09T06:00:43Z,positive,0.477,unknown,0.0,,2025-11-10T17:09:12.807133+05:30
f57f72cbe1a356e6bb964c50aa379076690f936abbcdd72c0fdf91cfb5339f67,newsapi,http://www.newsbtc.com/analysis/zec/zcash-rally-could-be-over-here-are-potential-support-targets-analyst/,ZCash Rally Could Be Over – Here Are Potential Support Targets: Analyst,newsBTC,2025-11-09T06:00:27Z,positive,0.844,unknown,0.0,,2025-11-10T17:09:15.982890+05:30
fbcaee754428e1f108c7fa102c95a69ee6bc39072ad5617102d48084b2e17a6c,newsapi,https://bitcoinist.com/jpmorgan-discloses-increase-bitcoin-etf-holdings/,JPMorgan Discloses 64% Increase In BlackRock Bitcoin ETF Holdings In 2025 Q3 — Details,Bitcoinist,2025-11-09T06:00:13Z,positive,0.902,unknown,0.0,,2025-11-10T17:09:18.644073+05:30
cca20d6b1bb0cd24cae9960609c14bdc44713f6bfe3fc91a50b79c891b2b498d,newsapi,https://www.naturalnews.com/2025-11-09-financial-engine-unfolding-infrastructure-revolution-of-bitcoin.html,From digital gold to financial engine: The unfolding infrastructure revolution of Bitcoin,Naturalnews.com,2025-11-09T06:00:00Z,positive,0.751,unknown,0.0,,2025-11-10T17:09:22.126156+05:30
11828034cc5515c24cb9406556f13fd3d8a0361d6edfc0e5ee67b6b7626fd8e7,newsapi,https://cointelegraph.com/news/bitcoin-trade-lag-attention-to-return-galaxy-digital-alex-thorn,"Bitcoin fell from 2025’s ‘hottest trade,’ but attention will return: Alex Thorn",Cointelegraph,2025-11-09T05:45:02Z,positive,0.846,unknown,0.0,,2025-11-10T17:09:25.710012+05:30
5359c1cc2305da79e400699ba349eee2f9e7b4a562adc12466b7a44eae9d2ad1,newsapi,http://www.newsbtc.com/altcoin/get-ready-the-end-of-november-will-be-massive-for-xrp-ceo-says/,"Get Ready — The End Of November Will Be Massive For XRP, CEO Says",newsBTC,2025-11-09T04:00:46Z,positive,0.917,unknown,0.0,,2025-11-10T17:09:29.501465+05:30
6269bc368c6361b5b8412449203129f0d1517e7d84025aef944ab4fbafcd516c,newsapi,https://cryptoslate.com/ripple-fortifies-with-500m-investment-leaving-xrps-role-uncertain/,"Ripple fortifies with $500M investment, leaving XRP’s role uncertain",CryptoSlate,2025-11-09T04:00:20Z,positive,0.459,unknown,0.0,,2025-11-10T17:09:31.035741+05:30
c50cb17d2747e966672893908a8a854af68b72b081e73590f073240372d6714b,newsapi,https://bitcoinist.com/bitcoin-long-term-holders-sells-during-bull-market/,Bitcoin Long-Term Holders Always Sell During Bull Market— What’s Different This Time?,Bitcoinist,2025-11-09T03:00:46Z,neutral,0.000,unknown,0.0,,2025-11-10T17:09:32.718197+05:30
fb62b6fe58787725956abc76d0a9d3ef10184e1932e6adbe22c953dc7d830992,newsapi,https://cryptoslate.com/on-chain-moves-dont-tell-the-full-story-why-og-bitcoin-whales-may-not-be-cashing-out/,On-chain moves don’t tell the full story: Why OG Bitcoin whales may not be cashing out,CryptoSlate,2025-11-08T20:00:23Z,positive,0.765,unknown,0.0,,2025-11-10T17:09:34.415309+05:30
9733a827da7d97534277d694cac3c215c382570c09c37dcbd2153d56ea49b8b3,newsapi,https://beincrypto.com/solana-bitcoin-price-correlation-market-impact/,Solana’s Connection To Bitcoin Has Led To Price Capitulation,BeInCrypto,2025-11-08T20:00:00Z,negative,-0.402,unknown,0.0,,2025-11-10T17:09:36.256658+05:30
54ccf1579245a462d3ba800ed28f2fd88494ef681e04fbac1cef75064a53bb03,newsapi,https://biztoc.com/x/6796e4f662a0f3f9,Washington's struggling economy takes another hit from the government shutdown,Biztoc.com,2025-11-08T19:55:25Z,negative,-0.421,unknown,0.0,,2025-11-10T17:09:43.222663+05:30
25849eba4314b7346a73e4d6cf8f71728f30087eea502007ea2b52851cc0d0d4,newsapi,https://biztoc.com/x/f6f13cc186fd69f2,How Low Will Bitcoin Go Before It Makes a New All-Time High?,Biztoc.com,2025-11-08T19:33:07Z,positive,0.642,unknown,0.0,,2025-11-10T17:09:45.879372+05:30
862fac8e836fdbec3603e62d38153e4829117428db88cc85dd9e14baadcd9dbe,newsapi,https://bitcoinist.com/dogecoin-shiba-inu-are-down/,Here’s Why The Dogecoin And Shiba Inu Prices Are Down,Bitcoinist,2025-11-08T19:30:34Z,negative,-0.527,unknown,0.0,,2025-11-10T17:09:48.751656+05:30
16aaa445aba2a6a92839f7dd7f971ae3e7f41f88dfbf1fe520e063048053887d,newsapi,http://www.newsbtc.com/news/bitcoin/is-the-bitcoin-price-bottom-in-latest-on-chain-data-suggests-so/,Is The Bitcoin Price Bottom In? Latest On-Chain Data Suggests So,newsBTC,2025-11-08T19:00:43Z,positive,0.523,unknown,0.0,,2025-11-10T17:09:51.721245+05:30
aceb6ac1c5c9eca30965979bf2713373455f1923e6b105f8accd5b22d672e8de,newsapi,https://ambcrypto.com/bitcoin-how-renewed-demand-could-catch-btc-bears-off-guard/,Bitcoin – How renewed demand could catch BTC bears off guard,Ambcrypto.com,2025-11-08T19:00:37Z,positive,0.226,unknown,0.0,,2025-11-10T17:09:54.690480+05:30
08c72bd43f7fc8f229cb14cac64acb6736c9dc5c70a228b2afa9bcfb5c659686,newsapi,https://biztoc.com/x/ed92c384dad0e29d,"U.S. spot bitcoin ETFs see largest daily outflow since August as BTC price hovers around $100,000",Biztoc.com,2025-11-08T18:59:53Z,positive,0.875,unknown,0.0,,2025-11-10T17:09:57.764086+05:30
b3924e5618293dbc1c2a4480fda7d26a5f8f4b9139019ae8456361e33e86ef2b,newsapi,https://www.thestreet.com/crypto/money-mistakes/crypto-confession-parents-investment,"Crypto Confession: ""I decided to touch my parents’ investment. They had no idea. Fast forward, I lost everything.""",TheStreet,2025-11-08T18:54:00Z,positive,0.586,unknown,0.0,,2025-11-10T17:10:00.527618+05:30
30943a420b5705177f6ed08eed93284eb7bab0dcb7514f924751eec5b028531c,newsapi,https://biztoc.com/x/cb054fe9082b064a,Is Bitcoin’s Dominance Slipping as Altcoins Gain Steam?,Biztoc.com,2025-11-08T18:37:36Z,positive,0.925,unknown,0.0,,2025-11-10T17:10:03.396796+05:30
e165c6adbf8b742c6881555641323bbb082b5e0a7c4e1bfcc4f3948f612d4328,newsapi,https://ambcrypto.com/near-surges-32-assessing-why-3-17-could-be-next-target/,NEAR surges 32% – Assessing why $3.17 could be next target,Ambcrypto.com,2025-11-08T18:00:05Z,positive,0.226,unknown,0.0,,2025-11-10T17:10:06.261712+05:30
85319847f382da2d44bd939397a7dac2220100f4a2a0800e9639846ea7841977,newsapi,https://cryptobriefing.com/bitcoin-whale-transfer-3600-btc-kraken/,"Bitcoin OG Owen Gunden moves $372M in BTC, first batch hits Kraken",Crypto Briefing,2025-11-08T17:52:12Z,positive,0.586,unknown,0.0,,2025-11-10T17:10:09.335503+05:30
f8bd007c7107003bd99d5b18f7913fef3b4885234d2ae96173e4da3dd6a5c257,newsapi,http://www.newsbtc.com/altcoin/zcash-explodes-700-since-september-whats-driving-the-rally-amid-the-bear-market/,Zcash Explodes 700% Since September – What’s Driving The Rally Amid The Bear Market?,newsBTC,2025-11-08T17:30:25Z,neutral,0.000,unknown,0.0,,2025-11-10T17:10:12.201574+05:30
5bcdcb5ce293dd0ccc6f6875efe25bccf0804a6c6f07e18d0fcee92d3d18cf33,newsapi,https://www.mutualfundobserver.com/2025/11/t-rowe-prices-calculated-bet-why-the-quintessential-singles-hitter-is-swinging-for-crypto/,T Rowe Price’s Calculated Bet: Why the Quintessential “Singles Hitter” Is Swinging for Crypto,Mutualfundobserver.com,2025-11-08T17:26:09Z,positive,0.612,unknown,0.0,,2025-11-10T17:10:14.967745+05:30
b21d2af30834de5e6fa3eef9912a63ef98bd188b8e9174d47030d981054bf7f4,newsapi,https://decrypt.co/347873/bitwise-solana-etf-steady-demand-bitcoin-ethereum-funds-shed-assets,"Bitwise Solana ETF Sees Steady Demand as Bitcoin, Ethereum Funds Shed Assets",Decrypt,2025-11-08T17:19:37Z,negative,-0.153,unknown,0.0,,2025-11-10T17:10:18.040722+05:30
1b75486b49282535faf16226fb7ba233571ef6a6c67c99a13daa68073c3bde0e,newsapi,https://www.globenewswire.com/news-release/2025/11/08/3184080/0/en/AI-Meets-Digital-Assets-CreditBlockchain-Launches-Free-Cloud-Trial-for-XRP-Investors-Era.html,AI Meets Digital Assets: CreditBlockchain Launches Free Cloud Trial for XRP Investors Era,GlobeNewswire,2025-11-08T17:12:00Z,positive,0.941,unknown,0.0,,2025-11-10T17:10:20.906421+05:30
d4b1f24269e1b30185c4dbdaac7eac75fff43b1b7fe36b5c80d91faf00c1a633,newsapi,https://www.coindesk.com/news-analysis/2025/11/07/since-trump-s-election-crypto-has-experienced-a-wild-year-long-ride,"Since Trump's Election, Crypto Has Experienced a Wild Year-long Ride",CoinDesk,2025-11-08T17:00:00Z,positive,0.226,unknown,0.0,,2025-11-10T17:10:23.577832+05:30
b5910bf744c39064baea9b5504bba13fe7b07c2c3752d5b929b3bf107bd37aa6,newsapi,https://www.mutualfundobserver.com/2025/11/briefly-noted-109/,Briefly Noted . . .,Mutualfundobserver.com,2025-11-08T16:58:24Z,positive,0.764,unknown,0.0,,2025-11-10T17:10:26.538970+05:30
dae17d45ec656d843df7a6dde5e79dcf27573b95423c379a79d83e6042b33d82,newsapi,https://zycrypto.com/btc-liquidity-recovers-as-trump-talks-bitcoin-rocket-boost-incoming/,BTC Liquidity Recovers as Trump Talks Bitcoin — Rocket Boost Incoming?,ZyCrypto,2025-11-08T16:44:13Z,negative,-0.440,unknown,0.0,,2025-11-10T17:10:28.276069+05:30
7d8ef08ab163bb5dc3eccb1f3cb34d573088e6c84b3d3dee72f86cae7baf9f5a,newsapi,https://zycrypto.com/michael-saylors-strategy-set-for-more-btc-purchases-after-715-million-stock-sale-in-europe/,Michael Saylor’s Strategy Set For More BTC Purchases After $715 Million Stock Sale In Europe,ZyCrypto,2025-11-08T16:31:24Z,positive,0.681,unknown,0.0,,2025-11-10T17:10:30.734222+05:30
4b43bfd7cd3eb452c1e7161b4fd150cc075340704120fb9cea6b9bd99da739c2,newsapi,https://zycrypto.com/japans-top-financial-watchdog-endorses-joint-stablecoin-pilot-by-countrys-three-largest-banks/,Japan’s Top Financial Watchdog Endorses Joint Stablecoin Pilot By Country’s Three Largest Banks,ZyCrypto,2025-11-08T16:26:41Z,positive,0.881,unknown,0.0,,2025-11-10T17:10:32.375788+05:30
a68e579d2a2306c5ea4f38b3f4e370bd628e9be7c6c9351692dbfcfa08297373,newsapi,https://rollingout.com/2025/11/08/toy-game-makers-discover-adult-spend-big/,Toy and game makers discover adult buyers spend big,Rolling Out,2025-11-08T16:15:03Z,positive,0.848,unknown,0.0,,2025-11-10T17:10:34.015486+05:30
